id,played_at,tournament,map,game_length,winner,matchup,p1_max_collection_rate,p2_max_collection_rate,p1_apm,p2_apm,p1_spm,p2_spm,p1_workers_produced,p2_workers_produced,p1_workers_killed,p2_workers_killed,p1_workers_lost,p2_workers_lost,p1_supply_block,p2_supply_block,p1_sq,p2_sq,p1_avg_pac_per_min,p2_avg_pac_per_min,p1_avg_pac_action_latency,p2_avg_pac_action_latency,p1_avg_pac_actions,p2_avg_pac_actions,p1_avg_pac_gap,p2_avg_pac_gap,p1_avg_collection_rate_minerals,p1_avg_unspent_minerals,p1_minerals_lost,p1_minerals_collected,p2_avg_collection_rate_minerals,p2_avg_unspent_minerals,p2_minerals_lost,p2_minerals_collected,p1_avg_collection_rate_gas,p1_avg_unspent_gas,p1_gas_lost,p1_gas_collected,p2_avg_collection_rate_gas,p2_avg_unspent_gas,p2_gas_lost,p2_gas_collected,p1_race,p2_race
3a85733ba0f44878b0646c736f9d9801,2021-12-15 19:57:18+00:00,DH Masters Last Chance,프라이드 오브 알타리스 - 래더,528,1,PvP,2502,2121,306,358,44.9,40.3,62,76,35,17,17,35,30,10,110,111,40.79,44.43,0.17,0.14,6.9,7.45,0.1,0.07,1244.2,192.5,1300,11235,1058.6,138.6,1275,9965,393.5,197.3,650,2990,226.8,98.7,750,1800,Protoss,Protoss
58fc55ee8a3a4ce097975bd9644f58c9,2021-10-16 22:52:18+00:00,DH Masters Winter,Lightshade LE,893,1,TvZ,4350,4126,384,517,42.9,57.0,90,122,54,9,9,54,15,45,158,145,52.59,55.35,0.13,0.13,6.25,8.84,0.07,0.09,2177.5,295.5,9641,30260,2289.5,466.2,15312,31740,703.7,255.2,2718,7975,503.8,241.0,3100,5190,Terran,Zerg
83ed91e4bafa49899ca80d43916edec3,2021-10-15 23:24:39+00:00,DH Masters Winter,Oxide LE,613,1,TvZ,4646,4103,459,408,60.3,45.7,102,83,15,22,22,15,20,25,152,154,51.44,52.02,0.13,0.12,7.8,6.88,0.09,0.07,2105.8,277.8,4325,20975,1923.3,172.0,4750,19217,574.2,219.1,1150,4423,452.2,130.4,1050,3616,Zerg,Terran
9b1febd111b141e4bf277712f2293e7f,2021-10-07 01:26:57+00:00,DH Masters Winter,Blackburn LE,954,1,PvZ,3751,4523,253,425,20.3,41.3,76,135,85,12,12,85,95,60,128,137,36.23,42.83,0.28,0.16,5.6,8.96,0.09,0.06,1839.9,369.4,9400,27556,2118.1,308.2,16737,32814,664.4,407.2,4475,9643,662.2,553.8,6150,8937,Protoss,Zerg
e80c5ab48cc74758b50bf380a3438e38,2021-09-29 17:15:32+00:00,DH Masters Winter,Jagannatha LE,320,2,PvZ,2110,1359,272,247,32.2,21.9,40,28,21,39,39,21,15,100,101,95,35.53,33.47,0.25,0.25,7.14,6.8,0.09,0.15,916.1,152.8,250,5700,832.3,140.2,825,4980,236.2,108.3,100,1194,97.8,89.1,75,412,Protoss,Zerg
59f4e8984b0c49fc8a40c348523a9a0b,2021-12-20 07:37:49+00:00,DH Masters Last Chance,Glittering Ashes LE,1041,2,PvP,3902,3672,341,359,38.0,30.2,72,70,47,72,72,47,115,115,115,124,48.16,44.59,0.19,0.17,6.05,7.03,0.08,0.06,1717.0,382.3,13025,29785,1780.3,386.0,12650,31330,502.5,365.5,3000,7834,545.5,289.2,4450,8343,Protoss,Protoss
99188d26d3df453eb7038d016771d26c,2022-02-27 17:56:04+00:00,IEM Katowice,[ESL] Berlingrad,601,1,TvZ,4501,3106,461,356,68.6,45.0,98,48,7,22,22,7,25,25,146,144,54.17,54.97,0.14,0.15,8.0,5.49,0.11,0.06,2272.5,379.3,6225,21705,1692.5,151.3,5650,16345,370.5,182.0,900,2019,402.1,123.8,1550,3206,Zerg,Terran
c031b718daf848acb626157f7d9a1757,2021-10-09 21:14:26+00:00,DH Masters Winter,锈化山巅-天梯版,554,1,TvP,3224,3263,400,275,53.5,39.8,66,67,36,35,35,36,45,40,125,122,44.89,43.16,0.15,0.25,8.07,5.3,0.08,0.06,1568.3,240.5,2050,14325,1540.1,238.8,4050,14735,348.5,131.6,350,2629,320.9,136.2,1700,2660,Terran,Protoss
87d92eab793f4c10ab76f3142a0bcc79,2022-01-11 23:04:38+00:00,DH Masters Last Chance,2000 Atmospheres LE,935,1,TvZ,4954,4310,467,419,40.2,37.9,143,98,44,68,68,44,50,60,159,142,46.51,39.52,0.15,0.14,9.5,9.06,0.1,0.08,2295.3,362.0,16667,34290,2064.6,426.0,13361,30335,709.6,262.3,6381,8941,660.4,279.6,4461,8077,Zerg,Terran
74af7eeb877e443ca3e346c9de4dd771,2021-11-15 01:08:05+00:00,DH Masters Winter,[TLMC15] Glittering Ashes,868,1,TvZ,4042,4814,404,393,34.5,44.3,98,128,54,46,46,54,65,75,146,156,39.71,46.75,0.16,0.16,9.0,7.73,0.05,0.08,2068.0,294.3,7725,27856,2207.0,261.9,11150,28055,483.2,201.5,1475,5106,645.9,298.4,2875,6060,Terran,Zerg
04c9b0c1258f47e0b4a31f08805bbe29,2021-09-29 18:40:19+00:00,DH Masters Winter,Blackburn LE,424,2,TvP,2373,2261,300,218,32.4,17.1,65,45,12,33,33,12,25,30,108,112,31.4,38.76,0.29,0.30000000000000004,8.92,4.68,0.14,0.09,1022.8,158.7,1275,8210,1156.0,105.8,600,8719,212.5,80.3,900,1458,177.9,135.6,50,960,Protoss,Terran
0e904b38850342fe92bded44f3f651b4,2021-10-06 06:06:16+00:00,DH Masters Winter,2000 Atmospheres LE,645,1,TvP,4075,3538,265,368,42.3,22.2,77,65,31,4,4,31,5,25,128,131,39.94,41.24,0.24,0.17,5.48,8.04,0.14,0.04,1872.5,333.1,4350,20445,1712.9,229.2,5575,18009,547.2,349.7,825,5001,421.6,197.0,1475,3478,Protoss,Terran
7adc85631cae475690f9bb19e1a04355,2021-10-09 22:28:45+00:00,DH Masters Winter,Blackburn LE,434,2,PvZ,1387,1130,342,205,32.4,8.8,40,21,1,19,19,1,30,10,116,100,34.78,20.15,0.18,0.34,8.95,9.19,0.11,0.14,947.0,124.4,3150,7630,854.9,148.5,400,6885,20.1,8.9,0,40,104.1,56.7,25,752,Zerg,Protoss
cfe38465aecc4f0eb63ee0c0c5627f83,2021-12-15 18:31:04+00:00,DH Masters Last Chance,베를린그라드 - 래더,292,1,ZvZ,1555,2054,538,396,47.6,49.6,33,45,9,7,7,9,35,15,103,116,39.17,47.58,0.12,0.18,12.35,8.12,0.09,0.05,1082.6,199.6,275,5890,1122.5,145.8,525,6430,100.4,54.3,25,238,68.7,34.1,0,236,Zerg,Zerg
760bfea766c3428bbf5b840442003cec,2021-12-15 18:05:06+00:00,DH Masters Last Chance,베를린그라드 - 래더,491,2,PvP,3034,2698,477,296,29.4,32.2,58,62,11,17,17,11,15,80,122,118,41.4,37.73,0.11,0.21,10.52,7.17,0.03,0.09,1420.0,169.3,3875,12105,1414.4,211.0,1125,12320,300.2,145.8,1575,2048,290.0,133.0,600,2076,Protoss,Protoss
c2789a326fb34cf4a613b4a7ad89feaf,2021-12-18 01:21:38+00:00,DH Masters Last Chance,Hardwire LE,549,1,TvZ,3918,3773,456,277,63.9,41.6,87,72,14,19,19,14,50,20,137,137,49.01,42.24,0.14,0.25,8.37,5.75,0.12,0.1,1860.8,249.6,2900,17060,1853.4,242.8,3425,16710,414.6,185.3,300,2784,383.8,171.9,325,2517,Zerg,Terran
4459db481c8740a9b95f09c8ae4b15a9,2021-12-20 07:41:37+00:00,DH Masters Last Chance,글리터링 애쉬즈 - 래더,1370,2,TvZ,4848,5218,310,639,31.6,37.0,103,184,107,67,67,107,65,40,147,161,38.4,45.37,0.2,0.11,6.91,12.6,0.06,0.05,2254.5,439.1,28644,46090,2685.8,798.0,37517,58020,796.5,506.8,10991,14498,801.6,356.3,11779,14989,Terran,Zerg
ad428636bfc04f4392b8697782e38cd3,2021-10-07 06:01:52+00:00,DH Masters Winter,2000 Atmospheres LE,395,1,PvP,2126,2205,277,267,38.4,31.1,56,41,15,15,15,15,20,20,108,113,35.2,36.87,0.2,0.28,6.96,6.44,0.13,0.09,1143.4,186.1,850,8185,1071.9,168.9,1800,7745,203.5,92.6,400,1198,277.6,75.1,950,1632,Protoss,Protoss
dcdc559fc6c6493cbcf33903b50d1318,2021-12-15 18:19:02+00:00,DH Masters Last Chance,Berlingrad EC,454,2,PvZ,3084,2950,340,268,34.4,39.1,73,56,2,56,56,2,25,25,114,129,33.51,43.8,0.22,0.22,9.08,5.29,0.05,0.05,1308.8,183.9,1875,10540,1460.6,151.2,2000,11865,119.5,75.5,175,504,356.1,139.0,850,2454,Zerg,Protoss
ebfcc26656034d6abf796402ce804c98,2021-10-16 21:05:50+00:00,DH Masters Winter,Oxide LE,254,2,TvP,1572,1762,282,303,34.0,25.7,34,28,1,27,27,1,10,10,114,117,34.49,34.49,0.21,0.2,7.6,7.83,0.11,0.1,845.8,107.0,225,4335,919.4,97.3,300,4665,157.0,41.1,75,464,86.5,36.0,25,218,Protoss,Terran
f7c65c641a704a45a50e367f0a1f31fe,2021-10-10 00:39:40+00:00,DH Masters Winter,Beckett Industries LE,654,2,TvT,3431,3907,351,340,25.7,29.8,95,78,0,52,52,0,10,25,133,135,30.79,43.07,0.17,0.18,10.86,7.06,0.1,0.08,1546.8,170.3,5371,17001,1656.8,270.2,2500,18205,416.0,150.8,2602,4071,529.9,141.8,1300,5234,Terran,Terran
2bdae952fa03491b8779e417517c097a,2021-12-20 09:17:54+00:00,DH Masters Last Chance,2000 Atmospheres LE,626,1,TvP,3806,3006,369,289,31.2,60.9,67,75,20,1,1,20,45,25,128,132,38.78,41.75,0.17,0.16,8.86,6.03,0.06,0.12,1723.7,282.8,2550,17270,1607.9,180.8,5600,16950,453.1,208.0,1050,3703,393.7,161.7,1875,3233,Terran,Protoss
6d688460ebdb42c69b0c25cbdd31cb47,2021-12-18 01:28:19+00:00,DH Masters Last Chance,2000 Atmospheres LE,1107,1,PvP,4456,4406,466,351,38.3,27.3,87,84,27,30,30,27,10,35,136,134,45.9,37.61,0.19,0.2,9.19,7.54,0.06,0.09,2042.6,533.4,14185,38085,2142.8,722.5,21350,39200,827.5,489.1,7025,13592,788.2,454.0,10600,13376,Protoss,Protoss
65239a2477b2485ca5d4583f1aa25da0,2021-12-18 03:15:28+00:00,DH Masters Last Chance,Hardwire LE,538,1,PvZ,4092,3874,415,355,44.6,45.8,99,81,11,25,25,11,35,30,131,135,46.26,59.75,0.14,0.13,8.44,5.47,0.12,0.06,1996.1,388.8,1650,18285,1662.0,178.9,4075,15615,391.7,217.6,75,2986,507.2,220.4,2400,4202,Zerg,Protoss
6d85f644e915458c8918a5bf63a18f80,2022-02-24 04:42:11+00:00,IEM Katowice,[ESL] Blackburn,374,1,TvP,2412,1930,314,293,29.8,65.5,43,37,2,2,2,2,15,10,104,101,36.01,44.34,0.2,0.17,8.14,6.04,0.06,0.14,1150.8,136.4,450,7870,1062.7,240.8,975,7635,233.0,190.6,50,1156,234.2,77.7,525,1422,Terran,Protoss
1300faafa0a64a6da4b05415230d8e09,2021-10-03 23:24:32+00:00,DH Masters Winter,Blackburn LE,1020,2,TvZ,4277,4114,464,359,30.5,25.7,124,89,17,73,73,17,35,75,136,143,48.97,40.33,0.13,0.16,8.43,7.95,0.08,0.06,1867.1,356.7,13974,30639,2037.6,302.2,12930,33792,529.7,165.9,4500,7017,657.8,339.7,3678,9339,Zerg,Terran
5b27fba7985b4dfba2ae319ed6c7318f,2021-12-15 17:37:01+00:00,DH Masters Last Chance,블랙번 - 래더,878,1,PvP,3448,3936,345,293,30.3,38.2,70,74,9,7,7,9,85,25,122,130,48.86,49.74,0.15,0.19,6.46,5.09,0.06,0.08,1595.9,313.2,4265,24180,1703.7,305.8,9775,24206,603.9,284.2,2225,8447,655.1,284.1,5275,8434,Protoss,Protoss
2a3b2fde9b674c0aa844ce928955eaab,2021-10-15 04:15:47+00:00,DH Masters Winter,Oxide LE,633,2,PvP,3000,3442,281,362,46.8,36.5,70,64,1,13,13,1,35,25,118,118,45.37,43.0,0.22,0.16,5.22,7.47,0.07,0.05,1483.3,201.8,5400,16380,1534.9,252.1,2375,16955,326.8,190.5,1600,2977,504.0,285.4,550,4616,Protoss,Protoss
b23c7369209f4a1588317cab5f17414b,2022-02-26 23:07:01+00:00,IEM Katowice,[ESL] Berlingrad,847,2,TvZ,3510,4792,331,369,24.7,52.1,61,108,26,12,12,26,65,35,131,151,35.69,55.23,0.21,0.16,8.25,6.14,0.05,0.09,1731.8,194.6,10875,23210,2277.6,449.2,10625,29505,557.9,327.4,2925,6284,662.6,272.0,2725,6431,Terran,Zerg
2c1f641f56a5437a8f4fea057fd83c79,2021-10-07 01:25:02+00:00,DH Masters Winter,Romanticide LE,543,1,TvP,4204,3347,348,244,49.0,34.9,83,103,40,10,10,40,25,10,138,118,54.95,41.04,0.16,0.2,5.54,5.08,0.07,0.11,1711.2,195.0,1650,15795,1397.2,199.5,2875,13480,352.3,119.8,525,2503,249.2,116.5,975,2046,Terran,Protoss
dd8e5bd4d3f441beb9a1ff1d78966ec7,2021-10-05 22:49:53+00:00,DH Masters Winter,Blackburn LE,1555,1,TvP,3974,3487,309,274,28.4,28.8,109,104,68,85,85,68,15,85,88,85,36.76,48.02,0.24,0.2,7.26,4.97,0.11,0.07,1871.0,1861.7,14535,46805,1614.6,716.7,16350,41231,693.5,778.3,7825,15204,436.4,712.2,5200,9667,Protoss,Terran
ac010754a7c446a3a48980b58a9a3eb8,2021-10-02 04:28:43+00:00,DH Masters Winter,2000 Atmospheres LE,406,2,TvZ,3106,3000,363,312,14.3,31.6,74,54,0,20,20,0,25,30,122,129,43.26,39.27,0.19,0.18,7.32,7.16,0.09,0.07,1558.0,249.6,2050,11105,1466.5,162.9,500,9455,140.7,56.6,350,698,261.1,94.6,0,1306,Zerg,Terran
1e00900b321e43bbb9858706d978736c,2021-12-15 20:28:14+00:00,DH Masters Last Chance,베를린그라드 - 래더,449,1,ZvZ,2423,2401,417,503,45.4,47.6,52,54,12,11,11,12,25,45,111,120,40.48,49.7,0.13,0.11,9.49,9.07,0.1,0.04,1308.0,220.6,1750,10405,1172.3,103.4,1700,8635,190.0,93.4,125,1074,246.1,116.9,300,1636,Zerg,Zerg
59e90fb26f9947a4a25e8f21718a35b0,2021-12-18 01:25:12+00:00,DH Masters Last Chance,Hardwire LE,465,2,TvZ,4434,3549,459,380,44.6,48.7,108,64,0,36,36,0,30,15,120,122,44.69,44.95,0.14,0.16,9.38,7.37,0.13,0.09,1863.4,360.4,2825,14670,1627.3,271.1,1425,13195,198.1,162.8,50,1064,330.2,158.9,275,2130,Zerg,Terran
d1ecf66668494bcb892d921c969d8dd7,2022-02-23 21:40:35+00:00,IEM Katowice,[ESL] Berlingrad,421,2,PvZ,2871,3347,562,310,48.4,38.7,67,62,0,34,34,0,35,10,130,131,53.49,46.52,0.12,0.17,9.14,5.8,0.03,0.07,1331.1,90.2,2100,10250,1501.7,167.8,1200,11320,124.1,81.9,50,788,291.5,99.3,300,1814,Zerg,Protoss
3cbd8de7306940858c7ae2bb269996a5,2021-10-15 04:25:43+00:00,DH Masters Winter,Jagannatha LE,470,2,PvP,2731,3134,265,337,53.5,40.9,66,61,1,23,23,1,30,15,118,119,48.05,41.43,0.19,0.19,4.99,7.23,0.08,0.08,1262.2,141.2,1800,10385,1342.8,150.7,400,11040,283.1,130.3,600,1800,304.7,157.3,150,2064,Protoss,Protoss
5b0e41e3522b4783be23819f58861055,2021-11-10 01:11:07+00:00,DH Masters Winter,[TLMC15] Berlingrad,463,1,TvP,1589,2054,300,289,16.2,29.9,26,46,20,3,3,20,10,30,104,105,33.43,43.79,0.2,0.22,8.06,5.91,0.04,0.07,869.8,143.8,1647,7288,1021.2,152.5,1750,8445,271.8,94.7,475,1938,240.3,120.9,675,1586,Terran,Protoss
253351a1a114410a9cf1693e59e35826,2022-02-25 18:06:21+00:00,IEM Katowice,[ESL] Blackburn,656,1,PvP,2434,2098,309,327,35.4,32.0,56,60,28,11,11,28,5,5,109,107,32.35,40.39,0.2,0.18,8.57,7.16,0.07,0.09,1238.1,272.3,3425,13740,1117.3,139.5,4725,12709,348.1,108.7,1525,3488,274.4,168.9,1700,2688,Protoss,Protoss
09f5c335f48b47afbd5b517c35dffae8,2021-12-15 17:39:28+00:00,DH Masters Last Chance,큐리어스 마인즈 - 래더,977,1,TvT,4708,4557,310,305,17.8,19.4,78,84,14,4,4,14,20,20,137,146,34.2,29.96,0.23,0.23,8.07,9.01,0.08,0.06,2094.4,282.1,17164,32535,1940.1,234.5,15067,29097,765.7,693.8,5245,10653,694.5,310.8,5931,9221,Terran,Terran
9c4c82b3cafc4b61932386735dbd97e4,2021-09-29 19:09:39+00:00,DH Masters Winter,Lightshade LE,208,2,TvP,1130,1214,309,316,38.0,30.5,23,24,1,10,10,1,10,10,77,96,31.07,38.26,0.18,0.16,9.17,7.59,0.21,0.06,675.3,206.0,100,3260,865.1,198.6,525,3915,72.3,92.1,0,248,85.4,28.4,50,254,Terran,Protoss
186f798b8607431290ca6c0ee285fa44,2021-09-30 22:39:59+00:00,DH Masters Winter,Oxide LE,443,2,TvP,2574,2933,305,326,27.5,44.3,69,50,1,27,27,1,5,35,112,124,43.45,48.45,0.18,0.18,6.37,5.91,0.06,0.11,1272.3,203.3,700,9950,1445.7,140.0,1375,11015,291.8,130.9,425,1880,314.9,166.9,325,1923,Protoss,Terran
327c30861c4a45cb8d3ff3982a006294,2021-12-18 02:51:15+00:00,DH Masters Last Chance,Blackburn LE,678,2,TvP,2966,4142,383,379,41.3,49.9,89,74,10,35,35,10,25,15,123,130,46.49,39.06,0.18,0.16,7.41,8.73,0.07,0.12,1558.7,164.6,7375,18385,1685.0,262.5,4527,19090,261.4,181.8,1500,2626,443.0,174.3,1552,4327,Protoss,Terran
3454607837794723b113195ec20b2e1b,2022-02-25 19:20:03+00:00,IEM Katowice,[ESL] Hardwire,635,1,TvP,1566,1880,337,292,31.8,28.2,27,35,10,23,23,10,20,35,111,89,41.63,35.59,0.17,0.19,6.82,7.39,0.06,0.07,762.5,82.6,3660,8675,930.2,279.7,4525,10545,217.6,70.4,1370,2284,275.8,115.9,2250,2758,Terran,Protoss
97f01c800ae24555b3f089e79f3e2488,2022-02-23 19:25:02+00:00,IEM Katowice,[ESL] Curious Minds,569,1,PvP,2446,2429,291,323,50.1,35.5,45,55,20,1,1,20,25,40,111,105,40.56,46.25,0.19,0.15,6.29,6.09,0.11,0.06,1253.5,213.1,2900,12540,1245.5,200.9,2950,12050,402.1,180.2,475,3199,315.6,206.6,650,2430,Protoss,Protoss
08f3c589e50e49d8b04cbccafe991619,2022-01-16 02:00:32+00:00,DH Masters Last Chance,[TLMC14] Blackburn,1567,2,TvZ,4674,4339,480,436,32.3,34.8,133,150,105,71,71,105,45,35,102,125,57.22,40.0,0.11,0.14,7.51,9.16,0.06,0.06,2300.0,2006.6,34450,51810,1980.2,608.9,18973,46970,682.9,1136.2,8075,12575,675.3,426.6,7961,14331,Zerg,Terran
688e0381a39e4ca48153810452f78d1e,2022-02-25 03:15:36+00:00,IEM Katowice,[ESL] Curious Minds,727,2,TvT,3616,3286,400,312,53.4,26.9,78,69,21,52,52,21,15,20,118,123,42.67,33.34,0.16,0.21,8.38,8.54,0.11,0.06,1425.5,174.0,5400,17375,1559.9,169.8,5526,18689,413.5,231.9,2150,4600,437.5,276.8,2248,4423,Terran,Terran
85d894204a6548faa9adb30b4bbd86af,2021-10-10 01:11:37+00:00,DH Masters Winter,Romanticide LE,799,1,TvP,4938,3342,338,167,40.7,11.0,78,76,19,0,0,19,20,5,170,119,50.41,30.61,0.17,0.42,5.71,4.46,0.06,0.18,2221.8,228.1,10450,28365,1666.3,393.7,5710,23065,651.5,157.3,3450,7318,621.4,352.9,1775,7593,Terran,Protoss
9e1acf5c0fa9437ab63974b5f3361103,2021-12-18 03:39:11+00:00,DH Masters Last Chance,Pride of Altaris LE,314,2,ZvZ,2698,1824,522,403,57.6,41.0,51,40,9,30,30,9,25,20,120,110,48.98,36.97,0.12,0.18,9.56,10.32,0.1,0.17,1328.0,180.7,1200,7516,1127.6,184.2,375,7015,146.7,56.2,150,476,181.8,63.4,125,968,Zerg,Zerg
cc8daeb5fe324ab1bbd22fef46f529a0,2021-10-02 00:12:41+00:00,DH Masters Winter,Jagannatha LE,597,2,PvP,2502,2423,306,279,36.9,25.5,58,46,6,28,28,6,15,25,113,112,37.74,29.71,0.21,0.22,7.29,8.33,0.09,0.12,1223.1,158.1,4625,12780,1240.4,186.9,4150,13055,322.2,159.1,2200,2916,424.2,200.6,2475,3912,Protoss,Protoss
01c69044c92e40238003c4ca042f264d,2021-12-15 18:22:12+00:00,DH Masters Last Chance,2000 애트모스피어 - 래더,844,1,TvP,4243,4036,361,264,37.3,29.9,87,78,17,12,12,17,30,65,137,131,51.35,37.0,0.15,0.25,6.21,6.38,0.06,0.1,2040.7,457.4,6750,28165,1779.6,186.6,9513,24239,660.7,317.6,2100,7612,594.0,398.8,2947,6863,Protoss,Terran
7dc810ee882a4c38a2fd7a3ab53dd925,2021-12-20 07:26:32+00:00,DH Masters Last Chance,2000 Atmospheres LE,1575,1,TvP,3851,4417,351,365,29.4,26.9,111,97,90,65,65,90,55,65,122,116,41.36,36.18,0.18,0.19,7.54,9.16,0.09,0.05,1709.4,382.6,22305,45360,1876.3,374.1,29075,46946,565.7,276.4,8400,12786,653.0,758.5,11200,14970,Protoss,Terran
8b1bb3d06be74d4186bf79f47cc4d0a4,2021-12-18 01:58:37+00:00,DH Masters Last Chance,Berlingrad LE,1084,2,ZvZ,3672,3711,422,404,38.5,47.4,124,83,45,94,94,45,35,70,102,97,50.47,51.68,0.15,0.16,7.72,7.04,0.09,0.08,1609.6,611.1,13525,28425,1659.8,635.0,14225,27515,586.0,450.1,5575,9092,679.9,832.3,5725,9905,Zerg,Zerg
18fe9a4bfa20440bb3627346b3175369,2021-09-29 20:17:34+00:00,DH Masters Winter,2000 Atmospheres LE,325,2,PvZ,2255,1438,333,384,23.0,69.1,50,35,5,43,43,5,20,25,109,113,28.38,44.97,0.21,0.18,10.5,7.77,0.06,0.11,991.8,124.0,525,6285,1021.0,112.0,1356,6460,175.3,88.0,50,902,99.6,66.7,193,440,Protoss,Zerg
d5b0f0891ada4227afd792721b043cd8,2022-02-26 23:21:43+00:00,IEM Katowice,2000 Atmospheres LE,800,1,TvZ,3342,2490,319,320,28.6,42.1,68,74,31,12,12,31,45,35,117,125,35.32,45.59,0.21,0.17,7.95,6.38,0.06,0.09,1650.5,220.5,7400,20650,1266.6,144.0,5531,16875,424.1,358.4,1375,3979,417.1,125.5,2581,4613,Terran,Zerg
ac4ca0a6725842c98ac2bc731f981285,2022-02-25 21:27:45+00:00,IEM Katowice,[ESL] Curious Minds,452,1,TvZ,2899,3414,286,526,26.0,62.0,46,72,13,0,0,13,35,40,125,139,34.7,53.64,0.2,0.1,7.12,8.9,0.14,0.08,1482.1,170.5,1350,11125,1748.6,144.2,3625,13360,300.7,137.6,0,1630,240.3,132.7,275,1312,Terran,Zerg
45236029cc9341fba466224ff5b83d0e,2022-02-25 22:53:37+00:00,IEM Katowice,[ESL] Hardwire,497,1,TvT,3566,3868,342,317,40.0,26.3,71,64,1,0,0,1,40,15,139,134,57.95,35.85,0.16,0.18,4.98,7.95,0.06,0.11,1453.8,136.6,2100,12530,1592.2,224.9,3425,13525,457.9,111.7,1200,3534,399.8,93.5,1900,2841,Terran,Terran
13fff35ec5604e4393d27f5a52cb8bc8,2022-02-24 00:11:40+00:00,IEM Katowice,[ESL] Berlingrad,517,1,TvT,3286,3017,376,344,64.4,20.8,70,55,4,1,1,4,35,10,120,119,52.66,40.59,0.15,0.16,6.52,7.63,0.07,0.05,1419.0,144.6,1110,12540,1261.9,142.4,2000,11422,400.2,233.7,550,3160,350.4,153.8,1150,2491,Terran,Terran
c71535bf7c94458da187bd58e9fd968b,2022-02-24 19:24:17+00:00,IEM Katowice,2000 Atmospheres LE,237,2,TvP,1197,1214,330,286,40.6,22.7,28,23,9,15,15,9,25,15,91,111,45.13,25.46,0.17,0.16,6.36,10.28,0.06,0.1,709.6,111.1,325,3810,690.5,101.4,600,3665,129.8,115.6,75,528,94.6,18.6,150,376,Protoss,Terran
eab829f1c0c140e5a27afb4bf14a503f,2021-11-13 00:20:39+00:00,DH Masters Winter,2000 Atmospheres LE,851,1,PvP,3818,3302,446,293,37.8,43.6,85,79,26,16,16,26,25,35,136,135,45.89,41.1,0.21,0.19,8.52,6.02,0.05,0.09,1835.0,279.7,9675,25915,1685.7,219.1,11875,24340,559.4,244.1,2625,6827,534.2,204.6,4100,6492,Protoss,Protoss
e414948235ba434c9204129627b7a66e,2021-11-12 22:51:24+00:00,DH Masters Winter,[TLMC15] Curious Minds,1655,2,TvZ,5010,4882,390,482,30.5,40.1,122,152,83,79,79,83,35,30,119,99,34.72,55.93,0.17,0.15,9.86,8.01,0.06,0.08,1929.6,726.6,22625,47631,2419.8,2243.8,38887,61115,736.9,501.6,10639,15214,906.6,3167.2,8375,20200,Terran,Zerg
6ffc084fa1354cc58698a3f04d997f90,2022-02-27 20:18:07+00:00,IEM Katowice,[ESL] Hardwire,740,1,ZvZ,4708,4154,505,407,56.7,55.7,109,109,56,37,37,56,20,25,149,151,54.76,52.5,0.14,0.15,8.69,7.21,0.07,0.09,2153.0,589.5,8825,26485,1909.4,273.2,8425,23820,723.0,105.6,4525,8075,616.2,132.0,4075,6851,Zerg,Zerg
70ed209773a14e3d9e6056bf11935c4e,2021-10-06 07:16:41+00:00,DH Masters Winter,2000 Atmospheres LE,692,2,PvZ,5694,4344,400,272,49.5,51.1,154,78,2,69,69,2,55,50,170,142,49.74,43.67,0.15,0.23,7.05,5.29,0.1,0.08,2493.8,320.8,7425,27495,2075.8,482.3,5810,23515,732.0,310.5,2600,6346,695.7,256.5,2200,6416,Zerg,Protoss
c8fb73d3797442fc9f3daf12d12dba0e,2021-10-08 03:18:22+00:00,DH Masters Winter,Romanticide LE,1007,1,PvZ,4842,5145,386,382,43.6,19.6,91,146,66,11,11,66,20,25,162,160,44.36,34.48,0.17,0.13,7.41,10.34,0.06,0.05,2397.5,546.6,14650,40745,2325.7,540.4,17050,36695,916.4,332.1,5600,13457,841.0,217.9,8100,11398,Protoss,Zerg
88a2b2ef7e57424aaf58fbaf450ddf09,2021-12-18 05:14:09+00:00,DH Masters Last Chance,Hardwire LE,1210,2,TvP,4344,3862,271,373,35.3,31.5,94,118,64,69,69,64,125,100,110,138,35.95,56.03,0.26,0.17,6.61,5.65,0.11,0.07,1549.1,423.1,14800,30395,1731.7,192.9,13301,33970,453.4,218.0,5775,7936,432.5,165.7,3776,7531,Protoss,Terran
ed5571573cd847b6841ea1c132f568e8,2021-12-18 02:10:46+00:00,DH Masters Last Chance,硬线-天梯版,922,2,TvT,3336,3370,394,310,35.3,28.7,100,84,45,77,77,45,60,55,101,104,36.11,39.11,0.16,0.25,9.66,7.06,0.08,0.09,1278.0,172.4,8830,20394,1536.2,200.7,9784,24108,342.8,321.4,3078,4980,396.6,502.6,2250,5554,Terran,Terran
6ab7881b2c6c4a95ae9ded023b070365,2022-02-25 23:09:08+00:00,IEM Katowice,[ESL] Berlingrad,655,2,PvZ,2300,2966,334,664,32.4,46.1,42,83,38,0,0,38,20,15,111,138,37.0,43.69,0.19,0.12,8.03,12.48,0.07,0.08,1441.3,295.7,8050,15945,1614.2,167.7,6106,18495,348.7,179.5,1950,3842,213.8,60.8,718,2136,Protoss,Zerg
